Org_Identifier,Org_FormalName,ProviderName,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,Location_SourceMapScale,Location_HorzAccuracyMeasure,Location_HorzAccuracyMeasureUnit,Location_HorzCollectionMethod,Location_VerticalMeasure,Location_VerticalMeasureUnit,Location_VerticalAccuracyMeasure,Location_VerticalAccuracyMeasureUnit,Location_VertCollectionMethod,Location_VertCoordReferenceSystemDatum,Location_WellType,Location_AquiferType,Location_NationalAquifer,Location_LocalAquiferCode,Location_LocalAquiferCodeContext,Location_LocalAquifer,Location_LocalAquiferDescription,Location_AquiferFormationType,Location_WellHoleDepthMeasure,Location_WellHoleDepthUnit,Location_WellContructionDate,Location_WellDepthMeasure,Location_WellDepthMeasureUnit,Location_DrainageAreaMeasure,Location_DrainageAreaMeasureUnit,Location_ContributingDrainageAreaMeasure,Location_ContributingDrainageAreaMeasureUnit,AlternateLocation_IdentifierA,AlternateLocation_IdentifierContextA,AlternateLocation_IdentifierB,AlternateLocation_IdentifierContextB,AlternateLocation_IdentifierC,AlternateLocation_IdentifierContextC
USGS,U.S. Geological Survey,USGS,USGS-385750104475001,"PINE CR ABV HIGHWAY 83 AT COLORADO SPRINGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.9638888888889,-104.797222222222,NAD83,38.9638888888889,-104.797222222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385756104474501,PINE CR DRAIN BRIARGATE PKY AT CO SPRNGS (CULVERT),Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.9655277777778,-104.795805555556,NAD83,38.9655277777778,-104.795805555556,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385758104414801,SC01206532BBC DAWMAS13,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030106,,,38.9661666666667,-104.696833333333,NAD83,38.9661666666667,-104.696833333333,NAD83,24000,,,,,,,,,,,,S300DNVRBS,124DWSN,,Dawson Arkose,,,,,,280.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385759104453001,PINE CR DRAIN AT N UNION BLVD N PARK AT CO SPRGS,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.9663888888889,-104.758277777778,NAD83,38.9663888888889,-104.758277777778,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383503104400901,SC01706509DBA,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5841649363461,-104.669694972675,NAD83,38.5841649363461,-104.669694972675,NAD83,,,,,,,,,,,,,,111VLFL,,Valley-Fill Deposits,,,,,,31.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385808104224301,SC01206230CDC,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040102,,,38.968881032953,-104.379132237988,NAD83,38.968881032953,-104.379132237988,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,150.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385812104462601,PINE CR DRAIN AT PINE CR GOLF CLUB AT CO SPRINGS,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.9700277777778,-104.773972222222,NAD83,38.9700277777778,-104.773972222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385816104411201,SC01206528DCA DENMAS04,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030106,,,38.9713611111111,-104.686861111111,NAD83,38.9713611111111,-104.686861111111,NAD83,24000,,,,,,,,,,,,S300DNVRBS,125DNVR,,Denver Formation,,,,,,460.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-380959103303301,"HORSE CREEK NEAR CHERAW, CO",Stream,,Colorado,United States of America,Crowley County,US,CO,,11020008,110200080504,,,38.1664555555556,-103.509361111111,NAD83,38.1664555555556,-103.509361111111,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385840104224901,SC01206230BDB GUTHRIE,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040101,,,38.9777697743118,-104.380799008779,NAD83,38.9777697743118,-104.380799008779,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383541104410101,SC01706505DDB HRMW-08,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5947203299171,-104.684139647262,NAD83,38.5947203299171,-104.684139647262,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,53.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383544104410001,SC01706505DDA HRMW-07,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5955536521945,-104.683861851966,NAD83,38.5955536521945,-104.683861851966,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,47.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383545104423801,SC01706506CAD CC-2,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5958313842201,-104.711084745877,NAD83,38.5958313842201,-104.711084745877,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,45.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385848104230801,SC01206230BBC ALLUVIAL 1,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040101,,,38.9796,-104.385519444444,NAD83,38.9796,-104.385519444444,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,113.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383549104405701,SC01706505DAD HRMW-06,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5969425232761,-104.683028480304,NAD83,38.5969425232761,-104.683028480304,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,48.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383549104414901,SC01706505CBB2 EP-5,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5969425004868,-104.697473282419,NAD83,38.5969425004868,-104.697473282419,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,50.7,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383551104410501,SC01706505DAC HRMW-04,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5974980676507,-104.685250750446,NAD83,38.5974980676507,-104.685250750446,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,52.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383552104410001,SC01706505DAA HRMW-05,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5977758438214,-104.683861823656,NAD83,38.5977758438214,-104.683861823656,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,50.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383553104414901,SC01706505CBB1 EP-4,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5980535957896,-104.697473267685,NAD83,38.5980535957896,-104.697473267685,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,53.2,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383557104411301,SC01706505DBA HRMW-02,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5991647076199,-104.687473006184,NAD83,38.5991647076199,-104.687473006184,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,51.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381114104252501,"SIXMILE CREEK AT 40TH LANE NEAR VINELAND, CO",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002,110200021203,,,38.1872222222222,-104.423611111111,NAD83,38.1872222222222,-104.423611111111,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381116103541201,SC02105828DCB1,Well,,Colorado,United States of America,Crowley County,US,CO,,11020005,110200050701,,,38.18783333333333,-103.90327777777779,NAD83,38.18783333333333,-103.90327777777779,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,40.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385858104231001,SC01206230BBB ALLUVIAL 2,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040101,,,38.9829277777778,-104.386152777778,NAD83,38.9829277777778,-104.386152777778,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,118.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383558104404801,SC0170654BCC/RACE TRACK,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5994424930819,-104.68052838687,NAD83,38.5994424930819,-104.68052838687,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,61.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383558104410501,SC01706505DAB HRMW-03,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.599442485233,-104.685250725571,NAD83,38.599442485233,-104.685250725571,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,49.8,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383600104430301,SC01706506BCC CC-1,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.5999979780178,-104.718029304048,NAD83,38.5999979780178,-104.718029304048,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,37.75,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383603104412701,SC01706505BDD SCBD-8,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6008313444906,-104.691361969328,NAD83,38.6008313444906,-104.691361969328,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,52.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383605104415501,SC01706505BCB2 SCBD-7,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6013868788183,-104.699139931138,NAD83,38.6013868788183,-104.699139931138,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,39.4,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383606104414701,SC01706505BCA EP-6,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6016646564887,-104.69691765059,NAD83,38.6016646564887,-104.69691765059,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,57.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383606104415301,SC01706505BCB1 SCBD-6,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6016646535934,-104.698584358225,NAD83,38.6016646535934,-104.698584358225,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,40.05,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383608104415101,SC01706505BCA2 SCBD-5,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6022202021995,-104.698028781635,NAD83,38.6022202021995,-104.698028781635,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,47.75,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383610104414401,SC01706505BBD EP-2,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6027757532912,-104.696084282098,NAD83,38.6027757532912,-104.696084282098,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,45.3,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383610104414901,SC01706505BCA1 SCBD-4,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6027757508264,-104.697473205069,NAD83,38.6027757508264,-104.697473205069,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,46.1,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383610104415501,SC01706505BBC SCAD-2,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6027757478686,-104.699139912633,NAD83,38.6027757478686,-104.699139912633,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,22.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383615104415101,SC01706505BBD SCAD-1,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6041646189429,-104.69802875581,NAD83,38.6041646189429,-104.69802875581,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,41.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383615104415102,SC01706505BBD2 SCAD-1A,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6041646189429,-104.69802875581,NAD83,38.6041646189429,-104.69802875581,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,12.7,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383615104415901,SC01706505BBC SC-4,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6041646148949,-104.700251032445,NAD83,38.6041646148949,-104.700251032445,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,18.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383616104414301,SC01706505BAC SCBD-2,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6044423968322,-104.69580647551,NAD83,38.6044423968322,-104.69580647551,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,36.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383617104515701,LYTLE RESERVOIR,"Lake, Reservoir, Impoundment",,Colorado,United States of America,El Paso County,US,CO,,11020002,110200020701,,,38.6047179995051,-104.866365395053,NAD83,38.6047179995051,-104.866365395053,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383619104414601,HANNA RANCH SLUDGE DISPOSAL RETENTION POND,Laboratory or sample-preparation area,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6052757168069,-104.696639818216,NAD83,38.6052757168069,-104.696639818216,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383620104414001,HANNA RANCH SLUDGE DISPOSAL FACILITY SPRING,Spring,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6055534937545,-104.694973107154,NAD83,38.6055534937545,-104.694973107154,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383621104422601,SC01706506ABB SC-2,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6058312436089,-104.707751193332,NAD83,38.6058312436089,-104.707751193332,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,22.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383621104430801,SC01606636AAA FC-2,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6058312217007,-104.719418144921,NAD83,38.6058312217007,-104.719418144921,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,211PIRR,,Pierre Shale,,,,,,28.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383622104420601,SC01706506AAA SC-3,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6061090278228,-104.702195498366,NAD83,38.6061090278228,-104.702195498366,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,20.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385917104285301,SC01206319DAD,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,38.9878888888889,-104.481436111111,NAD83,38.9878888888889,-104.481436111111,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,95.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383624104411901,SC01606532DCD HRMW-01,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6066646002693,-104.689139616918,NAD83,38.6066646002693,-104.689139616918,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,39.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383631104423301,SC01606531DCB2 SC-1,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6086089770682,-104.709695647132,NAD83,38.6086089770682,-104.709695647132,NAD83,24000,,,,,,,,,,,,,,,,,,,,,33.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383631104423302,SC01606531DCB1 SC-1A,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6086089770682,-104.709695647132,NAD83,38.6086089770682,-104.709695647132,NAD83,24000,,,,,,,,,,,,,,,,,,,,,15.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381157103470100,SC02105727BBB,Well,,Colorado,United States of America,Crowley County,US,CO,,11020005,110200050406,,,38.199638888888884,-103.78277777777778,NAD83,38.199638888888884,-103.78277777777778,NAD83,,,,,,,,,,,,,,111VLFL,,Valley-Fill Deposits,,,,,,45.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383631104430701,SC01606636DDA FC-1,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6086089584472,-104.719140321224,NAD83,38.6086089584472,-104.719140321224,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,211PIRR,,Pierre Shale,,,,,,33.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383635104405201,SC01606533CCB HRLC-06,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6097201282804,-104.681639395327,NAD83,38.6097201282804,-104.681639395327,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383638104421901,SC01606531DBD WW-5A,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6105534009684,-104.705806637279,NAD83,38.6105534009684,-104.705806637279,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,47.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383638104430401,SC01606531CBC WW-2A,Atmosphere,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6105533755023,-104.718306940295,NAD83,38.6105533755023,-104.718306940295,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383639104403501,SC01606533CAC HRLC-01,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.610831233842,-104.676917044621,NAD83,38.610831233842,-104.676917044621,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383646104424501,SC01606531CAB WW-3A,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6127755756931,-104.713029003789,NAD83,38.6127755756931,-104.713029003789,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,41.85,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381214104080301,KRAMER CREEK NEAR NEPESTA,Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020005,110200050206,,,38.2038888888889,-104.134166666667,NAD83,38.2038888888889,-104.134166666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383654104423001,HANNA RANCH SLUDGE DISPOSAL SUPERNATANT LAGOON,Laboratory or sample-preparation area,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6149977742454,-104.708862206036,NAD83,38.6149977742454,-104.708862206036,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383659104405601,SC01606532ADA1 HRLC-14,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030308,,,38.6163867011786,-104.682750448761,NAD83,38.6163867011786,-104.682750448761,NAD83,,,,,,,,,,,,,,111VLFL,,Valley-Fill Deposits,,,,,,52.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383702104405300,SC01606533BCB HRLC-02,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030308,,,38.6172200249552,-104.681917084858,NAD83,38.6172200249552,-104.681917084858,NAD83,,,,,,,,,,,,,,,,,,,,,,49.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383703104423901,SC01606531BAD WW-6A,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030402,,,38.6174977320359,-104.711362231737,NAD83,38.6174977320359,-104.711362231737,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,,,,,,,,,52.8,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383704104410900,SC01606532AAC HRLC-03,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030308,,,38.61777556276,-104.686361628778,NAD83,38.61777556276,-104.686361628778,NAD83,,,,,,,,,,,,,,,,,,,,,,48.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383720104410601,SC01606529DDC HRLC-12,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030308,,,38.6222199476645,-104.68552821857,NAD83,38.6222199476645,-104.68552821857,NAD83,,,,,,,,,,,,,,,,,,,,,,53.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381234104141601,SC02106121BBC,Well,,Colorado,United States of America,Pueblo County,US,CO,,11020005,110200050306,,,38.20930555555556,-104.23783333333333,NAD83,38.20930555555556,-104.23783333333333,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,112TERC,,Terrace Deposits,,,,,,32.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390058104301101,SC01206412CB QAL50,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040102,,,39.015997222222225,-104.4970111111111,NAD83,39.015997222222225,-104.4970111111111,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,31.4,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383743104411702,SC01606529ACD2 HRLC-04,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030308,,,38.6286087401443,-104.688583764288,NAD83,38.6286087401443,-104.688583764288,NAD83,,,,,,,,,,,,,,111VLFL,,Valley-Fill Deposits,,,,,,26.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390104104335901,SC01206409CAC QAL51,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,39.01787777777778,-104.56642777777778,NAD83,39.01787777777778,-104.56642777777778,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,25.35,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381240104315901,"ST CHARLES RIVER AT 27TH LANE NR PUEBLO, CO",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002,110200021201,,,38.2111111111111,-104.533055555556,NAD83,38.2111111111111,-104.533055555556,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390109104371201,SC01206512CAB DAWMAS24,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,39.0194166666667,-104.620222222222,NAD83,39.0194166666667,-104.620222222222,NAD83,24000,,,,,,,,,,,,S300DNVRBS,124DWSN,,Dawson Arkose,,,,,,350.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383757104412200,SC01606529ABC HRLC-05,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030308,,,38.6324975710125,-104.689972635435,NAD83,38.6324975710125,-104.689972635435,NAD83,,,,,,,,,,,,,,,,,,,,,,46.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390116104225701,SC01206207BCA,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040101,,,39.02125,-104.382561111111,NAD83,39.02125,-104.382561111111,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,179.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390121104482601,MONUMENT CR TRIB NR DIAMOND RIM DR NR CO SPRNGS,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,39.0225555555556,-104.807166666667,NAD83,39.0225555555556,-104.807166666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383820104411401,SC01606520DCA HRLC-08 USGS 383820104411401,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030308,,,38.6388863772746,-104.687750278866,NAD83,38.6388863772746,-104.687750278866,NAD83,,,,,,,,,,,,,,,,,,,,,,43.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381312104321001,BESSEMER DITCH AT ST. CHARLES WD NEAR PUEBLO CO,Ditch,,Colorado,United States of America,Pueblo County,US,CO,,11020002,110200021201,,,38.2201111111111,-104.535972222222,NAD83,38.2201111111111,-104.535972222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
